comuna,longitud,latitud,nse,prop_apruebo_2020,boric_prop,kast_prop,yasna_prop,sichel_prop,artes_prop,meo_prop,parisi_prop
SAN BERNARDO,-70.6992907,-33.5800341,14.752112304303791,0.8478260869565217,0.3018867924528302,0.270440251572327,0.1132075471698113,0.1132075471698113,0.0062893081761006,0.1257861635220125,0.0691823899371069
LA GRANJA,-70.6320694,-33.5408316,39.335325246373024,0.8540145985401459,0.3333333333333333,0.1794871794871795,0.2222222222222222,0.0769230769230769,0.0,0.0854700854700854,0.1025641025641025
HUECHURABA,-70.6365548,-33.373085,29.31778894653228,0.8465346534653465,0.2550335570469799,0.2416107382550336,0.1409395973154362,0.1006711409395973,0.0335570469798657,0.1006711409395973,0.1275167785234899
PUENTE ALTO,-70.60466890000002,-33.5941455,26.582641062735767,0.88,0.2952380952380952,0.2285714285714285,0.0857142857142857,0.1238095238095238,0.0380952380952381,0.1333333333333333,0.0952380952380952
MAIPU,-70.7764761,-33.501689500000005,30.839967766801205,0.937799043062201,0.5714285714285714,0.1142857142857142,0.0,0.0571428571428571,0.05,0.0785714285714285,0.1285714285714285
PUENTE ALTO,-70.5870638,-33.5862635,73.03436474903795,0.0380952380952381,0.4552238805970149,0.1044776119402985,0.0597014925373134,0.0895522388059701,0.0298507462686567,0.0895522388059701,0.1716417910447761
SANTIAGO,-70.6537953,-33.4747037,68.54381225561407,0.7872340425531915,0.3150684931506849,0.3150684931506849,0.1095890410958904,0.1506849315068493,0.0136986301369863,0.0684931506849315,0.0273972602739726
MACUL,-70.60009190000002,-33.491439,70.44666075458079,0.7763157894736842,0.303030303030303,0.2272727272727273,0.1363636363636363,0.2121212121212121,0.0,0.0606060606060606,0.0606060606060606
ÑUÑOA,-70.6117452,-33.4617866,81.82091078782376,0.7761194029850746,0.4505494505494506,0.2142857142857142,0.0439560439560439,0.2087912087912088,0.0219780219780219,0.0219780219780219,0.0384615384615384
MAIPU,-70.7628527,-33.4969745,21.05608216666284,0.8677248677248677,0.3259668508287293,0.1878453038674033,0.1049723756906077,0.1878453038674033,0.0220994475138121,0.1104972375690607,0.0607734806629834
MAIPU,-70.761938,-33.4899935,47.89241969944342,0.9328358208955224,0.4873096446700508,0.1675126903553299,0.0355329949238578,0.0913705583756345,0.0456852791878172,0.0609137055837563,0.1116751269035533
LA CISTERNA,-70.6748518,-33.5391786,25.102528366514665,0.7959183673469388,0.2898550724637681,0.217391304347826,0.144927536231884,0.1956521739130435,0.0289855072463768,0.072463768115942,0.0507246376811594
PUENTE ALTO,-70.562516,-33.5728086,63.92728634258172,0.9361702127659576,0.4094488188976378,0.1259842519685039,0.0472440944881889,0.1023622047244094,0.0236220472440944,0.1259842519685039,0.1653543307086614
SAN BERNARDO,-70.70528309999997,-33.62841470000001,64.84151843960925,0.8031914893617021,0.2885906040268457,0.2953020134228188,0.0939597315436241,0.1073825503355704,0.0134228187919463,0.0872483221476509,0.1140939597315436
QUILICURA,-70.738738,-33.364478000000005,69.98283362210572,0.8915094339622641,0.2765957446808511,0.1861702127659574,0.1117021276595744,0.1276595744680851,0.0159574468085106,0.175531914893617,0.1063829787234042
VITACURA,-70.526075,-33.375015000000005,94.18052790861128,0.2730923694779117,0.0528455284552845,0.5081300813008129,0.0365853658536585,0.3943089430894309,0.0,0.008130081300813,0.0
LO BARNECHEA,-70.4704823,-33.3440668,80.02756418395718,0.56,0.1975308641975308,0.419753086419753,0.0308641975308642,0.2469135802469136,0.0123456790123456,0.0432098765432098,0.0493827160493827
PROVIDENCIA,-70.6061849,-33.4440487,91.61691883012683,0.6439790575916229,0.2722513089005236,0.3298429319371728,0.1099476439790576,0.2198952879581152,0.0052356020942408,0.0366492146596858,0.0261780104712041
ÑUÑOA,-70.6029571,-33.460379499999995,74.10998779257577,0.8064516129032258,0.4047619047619048,0.244047619047619,0.0892857142857142,0.1607142857142857,0.0119047619047619,0.0476190476190476,0.0416666666666666
CONCHALI,-70.6828797,-33.3759877,20.05051934041917,0.8911917098445595,0.3,0.2,0.05625,0.125,0.025,0.14375,0.15
PUDAHUEL,-70.7672735,-33.438098499999995,7.822599431519951,0.8603351955307262,0.2436974789915966,0.1680672268907563,0.1260504201680672,0.134453781512605,0.0252100840336134,0.1512605042016806,0.1512605042016806
INDEPENDENCIA,-70.671976,-33.4183305,67.37355917901323,0.8082901554404145,0.4043715846994536,0.180327868852459,0.0983606557377049,0.1092896174863388,0.0437158469945355,0.0601092896174863,0.1038251366120218
SAN BERNARDO,-70.680036,-33.600750299999994,64.9827386421465,0.8439306358381503,0.3424657534246575,0.2123287671232877,0.0684931506849315,0.1917808219178082,0.0136986301369863,0.0958904109589041,0.0753424657534246
RENCA,-70.68847149999998,-33.4138834,13.141677106130604,0.8556701030927835,0.2653061224489796,0.2312925170068027,0.1224489795918367,0.1088435374149659,0.0272108843537414,0.1224489795918367,0.1224489795918367
SAN JOAQUIN,-70.6340448,-33.476106300000005,40.58591137270036,0.8921568627450981,0.42,0.14,0.0866666666666666,0.16,0.0066666666666666,0.1266666666666666,0.06
LAS CONDES,-70.54999000000002,-33.427297,69.6654006004733,0.3648648648648649,0.0466666666666666,0.5933333333333334,0.0733333333333333,0.2466666666666667,0.0,0.04,0.0
MAIPU,-70.72770290000003,-33.5178569,2.4238635647878297,0.8776595744680851,0.4338235294117647,0.1764705882352941,0.0367647058823529,0.1176470588235294,0.0147058823529411,0.088235294117647,0.1323529411764706
LA PINTANA,-70.6265654,-33.560704,33.85698117697166,0.8963414634146342,0.2525252525252525,0.1212121212121212,0.1212121212121212,0.101010101010101,0.0303030303030303,0.1414141414141414,0.2323232323232323
SAN JOAQUIN,-70.63310140000002,-33.5046714,45.51817066598946,0.8877551020408163,0.5153374233128835,0.1595092024539877,0.098159509202454,0.0797546012269938,0.0306748466257668,0.0797546012269938,0.0368098159509202
ÑUÑOA,-70.6118735,-33.4490109,93.21433177599528,0.7631578947368421,0.35,0.2409090909090909,0.109090909090909,0.2409090909090909,0.009090909090909,0.0409090909090909,0.009090909090909
LA FLORIDA,-70.5976787,-33.5525395,67.54754746748436,0.875,0.3393939393939394,0.1818181818181818,0.1454545454545454,0.1575757575757575,0.006060606060606,0.1151515151515151,0.0545454545454545
SAN MIGUEL,-70.64207370000003,-33.5098898,22.576436371925524,0.7261146496815286,0.3082191780821918,0.2808219178082192,0.1301369863013698,0.184931506849315,0.0205479452054794,0.0342465753424657,0.0410958904109589
QUILICURA,-70.7118373,-33.3660455,7.146217148181733,0.8267326732673267,0.32,0.2457142857142857,0.1028571428571428,0.1371428571428571,0.0114285714285714,0.1257142857142857,0.0571428571428571
QUILICURA,-70.7472599,-33.35219489999999,55.88453336346032,0.9401709401709402,0.4539877300613497,0.1104294478527607,0.0674846625766871,0.0858895705521472,0.049079754601227,0.0613496932515337,0.1717791411042944
MAIPU,-70.75694320000002,-33.52047,50.05396361367752,0.9245283018867924,0.427710843373494,0.1746987951807229,0.036144578313253,0.0903614457831325,0.036144578313253,0.1265060240963855,0.108433734939759
SAN MIGUEL,-70.64939840000002,-33.5161082,21.08830036862222,0.896414342629482,0.4619289340101523,0.1776649746192893,0.0964467005076142,0.0964467005076142,0.0456852791878172,0.0710659898477157,0.0507614213197969
LA GRANJA,-70.6174929,-33.5478425,54.15672293146146,0.8808290155440415,0.3708609271523179,0.2185430463576159,0.1920529801324503,0.0596026490066225,0.0198675496688741,0.0993377483443708,0.0397350993377483
SAN MIGUEL,-70.6467818,-33.513755100000004,14.600869216595298,0.8565400843881856,0.3641304347826087,0.1793478260869565,0.1032608695652174,0.1902173913043478,0.0108695652173913,0.0543478260869565,0.0978260869565217
MAIPU,-70.7521151,-33.5098185,52.35237864810525,0.7628205128205128,0.3194444444444444,0.25,0.1319444444444444,0.1319444444444444,0.0,0.0902777777777777,0.0763888888888889
ESTACION CENTRAL,-70.7143938,-33.4773377,2.181564689850441,0.80625,0.3712121212121212,0.2196969696969697,0.0909090909090909,0.0984848484848484,0.0,0.0984848484848484,0.1212121212121212
SAN RAMON,-70.6428571,-33.5453523,4.121105446750736,0.8150684931506851,0.3,0.175,0.1,0.1666666666666666,0.0333333333333333,0.15,0.075
CONCHALI,-70.6756012,-33.3915932,42.08964408509805,0.851063829787234,0.2222222222222222,0.2592592592592592,0.1728395061728395,0.1481481481481481,0.0246913580246913,0.074074074074074,0.0987654320987654
LO BARNECHEA,-70.5040288,-33.3307876,88.98287461345656,0.4254385964912281,0.145631067961165,0.4514563106796117,0.0339805825242718,0.3058252427184466,0.0048543689320388,0.0194174757281553,0.0388349514563106
PROVIDENCIA,-70.605857,-33.4359,97.86824979929231,0.659217877094972,0.3240223463687151,0.3240223463687151,0.106145251396648,0.2011173184357542,0.0111731843575419,0.0279329608938547,0.0055865921787709
PEÑALOLEN,-70.5658776,-33.4736496,14.248218625869946,0.8088888888888889,0.382716049382716,0.2654320987654321,0.074074074074074,0.0925925925925926,0.0246913580246913,0.0802469135802469,0.0802469135802469
PEDRO AGUIRRE CERDA,-70.6771926,-33.4913374,19.78082624566217,0.9141104294478528,0.3643410852713178,0.1782945736434108,0.1317829457364341,0.0620155038759689,0.0310077519379844,0.1240310077519379,0.1085271317829457
SAN RAMON,-70.6429667,-33.5253219,37.11931782393915,0.8737864077669902,0.3161764705882353,0.1323529411764706,0.1470588235294117,0.0367647058823529,0.0294117647058823,0.2058823529411765,0.1323529411764706
SAN RAMON,-70.6374955,-33.5242224,17.332842770175493,0.8630952380952381,0.3597122302158273,0.1942446043165468,0.1223021582733813,0.1079136690647482,0.0431654676258992,0.079136690647482,0.0935251798561151
SANTIAGO,-70.66829940000002,-33.4737704,49.871302155245246,0.7956989247311828,0.3953488372093023,0.2209302325581395,0.1569767441860465,0.0988372093023255,0.0174418604651162,0.063953488372093,0.0465116279069767
SANTIAGO,-70.64452359999999,-33.4454196,94.87920548764212,0.8702702702702703,0.3905325443786982,0.2130177514792899,0.0887573964497041,0.1301775147928994,0.0236686390532544,0.0887573964497041,0.0650887573964497
PUENTE ALTO,-70.5608113,-33.564440999999995,76.38513273699249,0.8775510204081632,0.3435582822085889,0.2269938650306748,0.1349693251533742,0.1226993865030674,0.0184049079754601,0.1104294478527607,0.0429447852760736
MAIPU,-70.7657826,-33.4987686,8.046802124751677,0.9245283018867924,0.3888888888888889,0.1574074074074074,0.0925925925925926,0.1296296296296296,0.037037037037037,0.1111111111111111,0.0833333333333333
SAN MIGUEL,-70.64362679999998,-33.5117828,27.34258071546904,0.826271186440678,0.3910891089108911,0.2227722772277228,0.099009900990099,0.1386138613861386,0.0099009900990099,0.099009900990099,0.0396039603960396
SAN RAMON,-70.6464175,-33.536262699999995,18.06326365136956,0.875,0.3197278911564626,0.1700680272108843,0.1292517006802721,0.0884353741496598,0.0340136054421768,0.1768707482993197,0.0816326530612244
EL BOSQUE,-70.6623725,-33.561452200000005,42.1689023616017,0.8971962616822429,0.3111111111111111,0.2055555555555555,0.1222222222222222,0.0611111111111111,0.0222222222222222,0.1666666666666666,0.1111111111111111
CERRILLOS,-70.7246097,-33.499340999999994,21.703170630996865,0.8666666666666667,0.3208955223880597,0.2462686567164179,0.1044776119402985,0.1119402985074626,0.0373134328358208,0.0970149253731343,0.0820895522388059
MAIPU,-70.7738958,-33.5306225,44.93639342098817,0.948936170212766,0.5133689839572193,0.1336898395721925,0.0588235294117647,0.0855614973262032,0.0374331550802139,0.0802139037433155,0.0909090909090909
EL BOSQUE,-70.66882609999998,-33.5577839,70.78406456237735,0.8793103448275862,0.3310344827586207,0.1241379310344827,0.1724137931034483,0.1241379310344827,0.0,0.1172413793103448,0.1310344827586207
ÑUÑOA,-70.5939817,-33.4626571,85.97046023289086,0.73568281938326,0.3904761904761905,0.2285714285714285,0.119047619047619,0.1761904761904762,0.0047619047619047,0.0476190476190476,0.0333333333333333
LA CISTERNA,-70.65656070000001,-33.5296041,56.23113523046637,0.8017241379310345,0.2653061224489796,0.2142857142857142,0.1122448979591836,0.1836734693877551,0.010204081632653,0.1632653061224489,0.0510204081632653
PROVIDENCIA,-70.598001,-33.422497,97.2240607231874,0.6753246753246753,0.3205128205128205,0.2435897435897436,0.1025641025641025,0.2692307692307692,0.0,0.0448717948717948,0.0192307692307692
SAN BERNARDO,-70.7029929,-33.5720158,50.17648776108241,0.8742138364779874,0.2702702702702703,0.25,0.1216216216216216,0.0878378378378378,0.0202702702702702,0.1891891891891892,0.0608108108108108
VITACURA,-70.59526729999997,-33.4029326,91.06788467633328,0.3127962085308057,0.0730593607305936,0.5753424657534246,0.0639269406392694,0.273972602739726,0.0,0.0091324200913242,0.0045662100456621
ÑUÑOA,-70.5957932,-33.4600545,91.1070014226998,0.7276422764227642,0.4122448979591837,0.273469387755102,0.1020408163265306,0.1510204081632653,0.0163265306122449,0.0163265306122449,0.0285714285714285
SANTIAGO,-70.6749036,-33.4448128,62.44469916847546,0.8878504672897196,0.3783783783783784,0.1756756756756756,0.054054054054054,0.1756756756756756,0.0405405405405405,0.054054054054054,0.1216216216216216
CERRILLOS,-70.726238,-33.4893007,8.049726507706875,0.8494623655913979,0.3402777777777778,0.2361111111111111,0.1041666666666666,0.125,0.0069444444444444,0.1111111111111111,0.0763888888888889
PUDAHUEL,-70.75235040000003,-33.4346546,41.22447663542992,0.8789808917197452,0.2403100775193798,0.1860465116279069,0.1395348837209302,0.1782945736434108,0.0387596899224806,0.1395348837209302,0.0775193798449612
LA FLORIDA,-70.5667177,-33.5605576,32.760712489664684,0.8385416666666666,0.2795698924731182,0.2311827956989247,0.1236559139784946,0.1935483870967742,0.0053763440860215,0.1236559139784946,0.043010752688172
LA GRANJA,-70.6202504,-33.5309204,21.556751525428133,0.8351063829787234,0.3488372093023256,0.1550387596899224,0.2093023255813953,0.0697674418604651,0.0310077519379844,0.1007751937984496,0.0852713178294573
EL BOSQUE,-70.66170749999998,-33.56940520000001,10.695243303662927,0.8083832335329342,0.2727272727272727,0.2651515151515151,0.1136363636363636,0.1212121212121212,0.0151515151515151,0.1287878787878787,0.0833333333333333
LA FLORIDA,-70.5904079,-33.5139263,60.57084455179957,0.9205607476635514,0.5035460992907801,0.1347517730496454,0.0354609929078014,0.0921985815602836,0.0212765957446808,0.0851063829787234,0.1276595744680851
MAIPU,-70.7295197,-33.4803055,51.68059539437178,0.9212598425196852,0.4242424242424242,0.1767676767676767,0.0404040404040404,0.1515151515151515,0.0353535353535353,0.0757575757575757,0.0959595959595959
LA GRANJA,-70.6260181,-33.5497614,20.335384233926643,0.9212121212121211,0.3284671532846715,0.1970802919708029,0.1678832116788321,0.0656934306569343,0.0218978102189781,0.1094890510948905,0.1094890510948905
LO PRADO,-70.7114106,-33.4383604,26.94653928021188,0.88268156424581,0.3306451612903225,0.1612903225806451,0.1532258064516129,0.1209677419354838,0.0241935483870967,0.0806451612903225,0.1290322580645161
CERRO NAVIA,-70.73766579999999,-33.43006810000001,44.45639470071814,0.84,0.3368421052631579,0.1157894736842105,0.1368421052631579,0.1157894736842105,0.031578947368421,0.1894736842105263,0.0736842105263157
LA REINA,-70.5498813,-33.448885,83.40367682419009,0.7102803738317757,0.2487309644670051,0.3096446700507614,0.1421319796954314,0.2182741116751269,0.0101522842639593,0.0253807106598984,0.0456852791878172
QUILICURA,-70.7140565,-33.3703831,33.712186728600265,0.9285714285714286,0.302158273381295,0.1438848920863309,0.014388489208633,0.1079136690647482,0.0215827338129496,0.1366906474820144,0.2733812949640288
PUDAHUEL,-70.74135150000002,-33.4416634,25.25294662826144,0.8722222222222222,0.3115942028985507,0.1956521739130435,0.0942028985507246,0.1014492753623188,0.0289855072463768,0.144927536231884,0.1231884057971014
LAS CONDES,-70.54281529999999,-33.4097125,85.78947342110814,0.4745762711864407,0.1395348837209302,0.3546511627906977,0.127906976744186,0.3546511627906977,0.0,0.0174418604651162,0.005813953488372
VITACURA,-70.55110649999997,-33.3724044,91.93745119779726,0.3876811594202898,0.1111111111111111,0.5185185185185185,0.0246913580246913,0.3374485596707819,0.0041152263374485,0.0041152263374485,0.0
LA CISTERNA,-70.66517490000003,-33.515035600000004,74.82358722309594,0.7835051546391752,0.3517241379310345,0.2413793103448276,0.0689655172413793,0.1793103448275862,0.0137931034482758,0.0827586206896551,0.0620689655172413
INDEPENDENCIA,-70.67368470000002,-33.4078647,30.767508055800228,0.8079470198675497,0.3661971830985916,0.2394366197183098,0.0845070422535211,0.1197183098591549,0.0070422535211267,0.1408450704225352,0.0422535211267605
PUDAHUEL,-70.7492085,-33.46302539999999,31.834582903007465,0.9327731092436976,0.3965517241379311,0.1436781609195402,0.0632183908045977,0.1149425287356321,0.028735632183908,0.0862068965517241,0.1666666666666666
LA FLORIDA,-70.5903451,-33.5516644,69.49536147872799,0.8477157360406091,0.3372781065088757,0.2071005917159763,0.1124260355029586,0.1893491124260355,0.029585798816568,0.0769230769230769,0.0473372781065088
PUDAHUEL,-70.7578441,-33.4447081,14.484818703253614,0.8888888888888888,0.3431952662721893,0.1479289940828402,0.1242603550295858,0.0887573964497041,0.0177514792899408,0.1538461538461538,0.1242603550295858
LA FLORIDA,-70.5863502,-33.5327288,61.692457891384926,0.8728323699421965,0.3517241379310345,0.193103448275862,0.1517241379310344,0.1655172413793103,0.0,0.0758620689655172,0.0620689655172413
PROVIDENCIA,-70.6164046,-33.4343036,84.78196100622769,0.6435643564356436,0.3259668508287293,0.3093922651933701,0.1104972375690607,0.2209944751381215,0.005524861878453,0.011049723756906,0.0165745856353591
LO ESPEJO,-70.7002303,-33.5277339,16.878163707457727,0.9135135135135136,0.3430656934306569,0.1386861313868613,0.1313868613138686,0.1313868613138686,0.0218978102189781,0.1386861313868613,0.0948905109489051
PUENTE ALTO,-70.54046340000002,-33.5911236,0.0703101645552788,0.8282208588957055,0.2344827586206896,0.1724137931034483,0.1655172413793103,0.1724137931034483,0.0137931034482758,0.1655172413793103,0.0758620689655172
SAN MIGUEL,-70.6412868,-33.4894079,47.66829199039002,0.7398373983739838,0.2924528301886792,0.330188679245283,0.0943396226415094,0.1698113207547169,0.0094339622641509,0.0754716981132075,0.0283018867924528
LA FLORIDA,-70.5677852,-33.527908000000004,73.97864050685304,0.9282700421940928,0.4594594594594595,0.1459459459459459,0.0756756756756756,0.1297297297297297,0.0378378378378378,0.0594594594594594,0.0918918918918919
QUINTA NORMAL,-70.6892634,-33.425892,41.49264505189405,0.8744394618834079,0.3497267759562841,0.1912568306010929,0.1584699453551912,0.0983606557377049,0.0327868852459016,0.1147540983606557,0.0546448087431694
MACUL,-70.5955828,-33.4775505,9.904735100893712,0.8636363636363636,0.3289473684210526,0.2105263157894736,0.0657894736842105,0.1578947368421052,0.0263157894736842,0.1118421052631579,0.0986842105263158
CERRILLOS,-70.68606340000002,-33.4807375,14.774332615818064,0.9,0.358974358974359,0.2051282051282051,0.0769230769230769,0.0897435897435897,0.0256410256410256,0.1025641025641025,0.141025641025641
QUINTA NORMAL,-70.6990627,-33.4440023,39.61329159547336,0.8333333333333334,0.28125,0.2734375,0.109375,0.171875,0.0078125,0.109375,0.046875
CERRO NAVIA,-70.75469709999999,-33.4152988,6.297521223021942,0.9633507853403142,0.425,0.075,0.0416666666666666,0.075,0.0583333333333333,0.1333333333333333,0.1916666666666666
SAN MIGUEL,-70.6652365,-33.508107,69.88945332534836,0.8072916666666666,0.3393939393939394,0.2606060606060606,0.0848484848484848,0.1696969696969697,0.0363636363636363,0.0484848484848484,0.0606060606060606
PEÑALOLEN,-70.5654261,-33.4808213,20.80091100777736,0.9154228855721394,0.3181818181818182,0.1558441558441558,0.0779220779220779,0.1103896103896103,0.0194805194805194,0.1428571428571428,0.1753246753246753
PUENTE ALTO,-70.589567,-33.5794541,55.39926075598049,0.8932038834951457,0.4277777777777777,0.1166666666666666,0.0722222222222222,0.1722222222222222,0.0333333333333333,0.0944444444444444,0.0833333333333333
SAN MIGUEL,-70.6612988,-33.4906784,70.07213977850675,0.7955801104972375,0.2603550295857988,0.2485207100591716,0.1301775147928994,0.1893491124260355,0.0118343195266272,0.1183431952662721,0.0414201183431952
CERRILLOS,-70.7215645,-33.4748885,59.74626853733862,0.8729281767955801,0.3333333333333333,0.2651515151515151,0.106060606060606,0.0833333333333333,0.0151515151515151,0.106060606060606,0.0909090909090909
CERRILLOS,-70.734775,-33.501254100000004,15.47913390274652,0.8729281767955801,0.3333333333333333,0.2651515151515151,0.106060606060606,0.0833333333333333,0.0151515151515151,0.106060606060606,0.0909090909090909
INDEPENDENCIA,-70.65219640000002,-33.425478000000005,61.982771635184974,0.7985074626865671,0.2479338842975207,0.256198347107438,0.140495867768595,0.1652892561983471,0.0330578512396694,0.1074380165289256,0.0495867768595041
PROVIDENCIA,-70.6089921,-33.4275636,97.98117597186992,0.6303030303030303,0.2387096774193548,0.3290322580645161,0.1612903225806451,0.1935483870967742,0.0129032258064516,0.0387096774193548,0.0258064516129032
LA FLORIDA,-70.5750435,-33.5522272,50.9807930526659,0.8457142857142858,0.2933333333333333,0.2333333333333333,0.1466666666666666,0.14,0.02,0.12,0.0466666666666666
LA REINA,-70.54559990000001,-33.4443489,82.84541961646093,0.5549132947976878,0.2827225130890053,0.3455497382198953,0.0994764397905759,0.2303664921465968,0.0052356020942408,0.031413612565445,0.0052356020942408
LO PRADO,-70.71570720000003,-33.455627,29.496051333168698,0.8742857142857143,0.2945205479452055,0.226027397260274,0.1232876712328767,0.0821917808219178,0.0136986301369863,0.1164383561643835,0.1438356164383561
MAIPU,-70.78179399999998,-33.515451500000005,31.59375871691073,0.8602620087336245,0.3553299492385787,0.1624365482233502,0.1116751269035533,0.065989847715736,0.0101522842639593,0.1573604060913705,0.1370558375634517
LA CISTERNA,-70.66329809999998,-33.5297835,57.84716924728882,0.8217821782178217,0.4090909090909091,0.2670454545454545,0.0738636363636363,0.1079545454545454,0.0227272727272727,0.0852272727272727,0.034090909090909
EL BOSQUE,-70.6592936,-33.562166299999994,27.19276232714897,0.9123711340206184,0.4529914529914529,0.1196581196581196,0.0427350427350427,0.0769230769230769,0.0256410256410256,0.1282051282051282,0.1538461538461538
PUENTE ALTO,-70.60919759999999,-33.5777833,67.89244969311476,0.941908713692946,0.5555555555555556,0.1345029239766081,0.0467836257309941,0.0526315789473684,0.0292397660818713,0.0994152046783625,0.0818713450292397
PEDRO AGUIRRE CERDA,-70.6819615,-33.4993044,36.74157252819654,0.9096045197740112,0.4437086092715232,0.1390728476821192,0.0993377483443708,0.1456953642384106,0.0331125827814569,0.0596026490066225,0.0794701986754966
PUENTE ALTO,-70.57740759999999,-33.603392799999995,72.20556462586393,0.9114583333333334,0.457516339869281,0.1176470588235294,0.0588235294117647,0.130718954248366,0.0261437908496732,0.0915032679738562,0.1176470588235294
LA REINA,-70.53710550000002,-33.4406118,83.54872121982261,0.6787330316742082,0.2390243902439024,0.2585365853658537,0.1073170731707317,0.3121951219512195,0.0097560975609756,0.0536585365853658,0.0195121951219512
SAN MIGUEL,-70.6435864,-33.5011917,55.33155004294094,0.8488888888888889,0.4479166666666667,0.1927083333333333,0.0677083333333333,0.140625,0.0260416666666666,0.0572916666666666,0.0677083333333333
ÑUÑOA,-70.5871713,-33.4731324,65.04942457141543,0.7445652173913043,0.358974358974359,0.2307692307692308,0.1128205128205128,0.2307692307692308,0.0102564102564102,0.041025641025641,0.0153846153846153
LA FLORIDA,-70.57706309999998,-33.5413065,75.97351958736706,0.8426395939086294,0.3480662983425414,0.1933701657458564,0.143646408839779,0.1933701657458564,0.011049723756906,0.0552486187845303,0.0552486187845303
PEÑALOLEN,-70.55200090000002,-33.5057781,86.37375013872072,0.8070175438596491,0.3645320197044335,0.2118226600985221,0.1034482758620689,0.1724137931034483,0.0147783251231527,0.0886699507389162,0.0443349753694581
LA REINA,-70.5661466,-33.4444058,85.69904250203206,0.6341463414634146,0.2352941176470588,0.3333333333333333,0.1029411764705882,0.2549019607843137,0.0049019607843137,0.034313725490196,0.034313725490196
LO PRADO,-70.7306719,-33.4424338,21.84956474183948,0.8253012048192772,0.2878787878787879,0.2575757575757576,0.1666666666666666,0.106060606060606,0.0075757575757575,0.1287878787878787,0.0454545454545454
RECOLETA,-70.63231979999998,-33.3908389,6.980202177340583,0.828125,0.3576642335766423,0.1678832116788321,0.145985401459854,0.1021897810218978,0.0364963503649635,0.1167883211678832,0.072992700729927
MAIPU,-70.78705,-33.510704700000005,17.58731407672981,0.7902439024390244,0.2424242424242424,0.2666666666666666,0.1272727272727272,0.1878787878787878,0.0121212121212121,0.103030303030303,0.0606060606060606
SANTIAGO,-70.654377,-33.449014,99.37728139362596,0.7605633802816901,0.3577235772357724,0.2439024390243902,0.1300813008130081,0.1544715447154471,0.008130081300813,0.065040650406504,0.040650406504065
LA FLORIDA,-70.60065820000001,-33.5272578,25.55970690184371,0.7766990291262136,0.3385416666666667,0.296875,0.0364583333333333,0.140625,0.0052083333333333,0.0833333333333333,0.0989583333333333
CERRO NAVIA,-70.75626240000003,-33.427352500000005,13.253628484389791,0.9184782608695652,0.3266666666666666,0.1666666666666666,0.1266666666666666,0.0866666666666666,0.04,0.1266666666666666,0.1266666666666666
PROVIDENCIA,-70.5945064,-33.4428139,63.564362919424,0.5953757225433526,0.2342857142857143,0.32,0.0914285714285714,0.28,0.0114285714285714,0.0342857142857142,0.0285714285714285
LAS CONDES,-70.5131353,-33.3958877,87.24084218229953,0.4393939393939394,0.1039603960396039,0.4405940594059406,0.1188118811881188,0.301980198019802,0.0,0.0247524752475247,0.0099009900990099
SAN MIGUEL,-70.6696484,-33.5104707,35.622183719235245,0.7764705882352941,0.327485380116959,0.2105263157894736,0.0994152046783625,0.2105263157894736,0.0116959064327485,0.0935672514619883,0.0467836257309941
SAN BERNARDO,-70.69179390000002,-33.5867352,10.28390509602474,0.7926829268292683,0.3133333333333333,0.2533333333333333,0.0933333333333333,0.1466666666666666,0.0,0.0933333333333333,0.1
LA FLORIDA,-70.58235040000002,-33.5586945,12.777253999406126,0.8511627906976744,0.3403141361256545,0.1884816753926701,0.1204188481675392,0.1256544502617801,0.0104712041884816,0.1099476439790576,0.1047120418848167
EL BOSQUE,-70.666146,-33.5687045,12.321275210930494,0.8674698795180723,0.28125,0.15625,0.1171875,0.171875,0.0078125,0.15625,0.109375
ÑUÑOA,-70.5897499,-33.4454277,84.07061110105771,0.7582938388625592,0.3297872340425532,0.3085106382978723,0.0851063829787234,0.2127659574468085,0.0159574468085106,0.0319148936170212,0.0159574468085106
PUENTE ALTO,-70.5626171,-33.6177104,17.582840020755622,0.8251748251748252,0.3357142857142857,0.1928571428571428,0.1428571428571428,0.1571428571428571,0.0214285714285714,0.1071428571428571,0.0428571428571428
EL BOSQUE,-70.6626929,-33.5819591,26.974808315445447,0.8695652173913043,0.3282442748091603,0.2061068702290076,0.1450381679389313,0.0839694656488549,0.0076335877862595,0.1221374045801526,0.1068702290076336
RENCA,-70.69558640000002,-33.4106462,36.02469878855562,0.875,0.3333333333333333,0.2,0.103030303030303,0.0787878787878787,0.0363636363636363,0.1454545454545454,0.103030303030303
VITACURA,-70.5400123,-33.3841829,86.16926828439198,0.3110236220472441,0.088,0.492,0.0559999999999999,0.36,0.0,0.0,0.004
LA PINTANA,-70.6354571,-33.5577198,12.820969775377396,0.9278350515463918,0.3207547169811321,0.1132075471698113,0.0943396226415094,0.0849056603773584,0.0943396226415094,0.1132075471698113,0.1792452830188679
ÑUÑOA,-70.6164735,-33.4515446,97.89989312255116,0.7761194029850746,0.4505494505494506,0.2142857142857142,0.0439560439560439,0.2087912087912088,0.0219780219780219,0.0219780219780219,0.0384615384615384
MAIPU,-70.7623566,-33.4924293,46.23771884132447,0.9662447257383966,0.5153061224489796,0.1020408163265306,0.0714285714285714,0.1275510204081632,0.0306122448979591,0.0510204081632653,0.1020408163265306
